"1","2656699523","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"2","2633475546","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"3","1415018373","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"4","986608155","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"5","244982698","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"6","533889174","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"7","3798281071","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"8","2773230736","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"9","3652613184","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"10","271257520","tb_track_set_rich0","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich0"
"11","2252828159","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"12","2760088373","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"13","2798269205","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"14","3757120881","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"15","3925232725","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"16","2851252848","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"17","3867515083","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"18","95013731","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"19","76154745","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"20","359254444","tb_track_set_rich1","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich1"
"21","1193628790","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"22","1336959384","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"23","1483679234","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"24","1245184906","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"25","464910833","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"26","2313192271","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"27","3886396701","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"28","3483842709","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"29","612261342","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"30","2533660673","tb_track_set_rich2","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich2"
"31","3601392788","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"32","3084459462","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"33","1499625411","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"34","1878091391","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"35","2609974946","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"36","462695870","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"37","1632878242","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"38","1688528248","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"39","845686326","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"40","202340841","tb_track_set_rich3","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich3"
"41","2101064526","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"42","1303703693","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"43","1860056411","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"44","75616344","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"45","1722062319","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"46","2714394228","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"47","2946753054","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"48","2984988947","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"49","23799062","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"50","1479411038","tb_track_set_rich4","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich4"
"51","1600578901","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"52","2988022892","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"53","1563816243","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"54","4240136099","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"55","1741621067","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"56","645768947","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"57","2073535792","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"58","2856251922","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"59","3561010615","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"60","1042742199","tb_track_set_rich5","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich5"
"61","3272973636","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"62","2841891447","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"63","770603366","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"64","3151434570","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"65","72976121","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"66","2815713565","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"67","770267549","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"68","3596206483","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"69","102710376","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"70","2790005236","tb_track_set_rich6","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich6"
"71","2649802033","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"72","152525233","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"73","1325007579","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"74","1682985159","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"75","3305706747","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"76","856010293","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"77","3007358601","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"78","1394472624","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"79","2579000585","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"80","3473775938","tb_track_set_rich7","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich7"
"81","1634681902","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"82","1040066014","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"83","554643338","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"84","993438887","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"85","156220735","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"86","216756681","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"87","22244546","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"88","3491113210","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"89","3179800092","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"90","905728450","tb_track_set_rich8","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich8"
"91","1898999500","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"92","2887421587","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"93","2441674071","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"94","916205514","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"95","892937109","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"96","1580262615","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"97","2270600256","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"98","2112847010","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"99","2056412404","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"100","2026489929","tb_track_set_rich9","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich9"
"101","3057162199","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"102","1313033247","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"103","3719397297","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"104","1338747090","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"105","3610044100","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"106","3910964566","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"107","33599214","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"108","2784006693","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"109","327850248","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"110","1201163480","tb_track_set_rich10","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich10"
"111","3147543248","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"112","4291652727","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"113","1912119201","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"114","3121073475","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"115","793177884","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"116","2183091874","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"117","1076694430","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
"118","928608501","tb_track_set_rich11","12/12/2012 11:05:59","28/11/2013 17:48:00","TrackSetRich11"
